Instances	 nnodes	 p	 strates	 faisabilite	 temps	 fctObj	 As	 Bs	 As+Bs	 noeuds	 borne	 gap
MIP	../../instancesSurcharges/alpha0_2/pmed/pmed10_1.txt	200	67	3	Optimal	97.7027850151062	AB	149.0	196.0	345.0	1.0	345.0	0.0
MIP	../../instancesSurcharges/alpha0_2/pmed/pmed10_2.txt	200	67	5	Optimal	192.32982182502747	AB	321.0	400.0	721.0	1.0	721.0	0.0
MIP	../../instancesSurcharges/alpha0_2/pmed/pmed10_3.txt	200	67	10	Optimal	411.00961899757385	AB	564.0	756.0	1320.0	1.0	1320.0	0.0
MIP	../../instancesSurcharges/alpha0_2/pmed/pmed10_4.txt	200	67	15	Optimal	1245.0061960220337	AB	725.0	1073.0	1798.0	1.0	1798.0	0.0
MIP	../../instancesSurcharges/alpha0_2/pmed/pmed10_5.txt	200	67	20	Optimal	1671.1262600421906	AB	909.0	1362.0	2271.0	1.0	2271.0	0.0
MIP	../../instancesSurcharges/alpha0_2/pmed/pmed11_1.txt	300	5	3	TimeLimit	3600.297352075577	AB	188.0	206.0	394.0	1.0	375.0	0.048223350253807105
MIP	../../instancesSurcharges/alpha0_2/pmed/pmed11_2.txt	300	5	5	TimeLimit	3600.502823114395	AB	307.0	360.0	667.0	1.0	638.0	0.043478260869565216
MIP	../../instancesSurcharges/alpha0_2/pmed/pmed11_3.txt	300	5	10	TimeLimit	3601.150304079056	AB	618.0	700.0	1318.0	1.0	1244.0	0.05614567526555387
MIP	../../instancesSurcharges/alpha0_2/pmed/pmed11_4.txt	300	5	15	TimeLimit	3600.579321861267	AB	1023.0	1096.0	2119.0	1.0	1879.0	0.11326097215667767
MIP	../../instancesSurcharges/alpha0_2/pmed/pmed11_5.txt	300	5	20	TimeLimit	3610.5017108917236	AB	1235.0	1417.0	2652.0	1.0	2459.0	0.07277526395173455
MIP	../../instancesSurcharges/alpha0_2/pmed/pmed12_1.txt	300	10	3	TimeLimit	3600.101599931717	AB	197.0	220.0	417.0	760.0	412.0	0.011990407673860911
MIP	../../instancesSurcharges/alpha0_2/pmed/pmed12_2.txt	300	10	5	TimeLimit	3600.535859107971	AB	332.0	369.0	701.0	6.0	680.0	0.029957203994293864
MIP	../../instancesSurcharges/alpha0_2/pmed/pmed12_3.txt	300	10	10	TimeLimit	3612.610993862152	AB	727.0	904.0	1631.0	1.0	1213.0	0.2562844880441447
MIP	../../instancesSurcharges/alpha0_2/pmed/pmed12_4.txt	300	10	15	TimeLimit	3600.991816997528	AB	1100.0	1195.0	2295.0	1.0	1795.0	0.2178649237472767
MIP	../../instancesSurcharges/alpha0_2/pmed/pmed12_5.txt	300	10	20	TimeLimit	3602.7621099948883	AB	1608.0	1767.0	3375.0	1.0	2537.0	0.2482962962962963
MIP	../../instancesSurcharges/alpha0_2/pmed/pmed13_1.txt	300	30	3	Optimal	546.2618460655212	AB	155.0	173.0	328.0	1.0	328.0	0.0
MIP	../../instancesSurcharges/alpha0_2/pmed/pmed13_2.txt	300	30	5	Optimal	1467.190320968628	AB	254.0	278.0	532.0	1.0	532.0	0.0
MIP	../../instancesSurcharges/alpha0_2/pmed/pmed13_3.txt	300	30	10	TimeLimit	3600.6186940670013	AB	493.0	564.0	1057.0	1.0	1008.0	0.046357615894039736
MIP	../../instancesSurcharges/alpha0_2/pmed/pmed13_4.txt	300	30	15	TimeLimit	3615.245496034622	AB	1009.0	1141.0	2150.0	1.0	1524.0	0.2911627906976744
MIP	../../instancesSurcharges/alpha0_2/pmed/pmed13_5.txt	300	30	20	TimeLimit	3603.159686088562	AB	956.0	1133.0	2089.0	1.0	1917.0	0.0823360459550024
MIP	../../instancesSurcharges/alpha0_2/pmed/pmed14_1.txt	300	60	3	Optimal	187.36689805984497	AB	178.0	199.0	377.0	1.0	377.0	0.0
MIP	../../instancesSurcharges/alpha0_2/pmed/pmed14_2.txt	300	60	5	Optimal	372.0634229183197	AB	287.0	328.0	615.0	1.0	615.0	0.0
