Instances	 nnodes	 p	 strates	 faisabilite	 temps	 fctObj	 As	 Bs	 As+Bs	 noeuds	 borne	 gap
LP	../../instancesSurcharges/alpha0_2/pmed/pmed10_1.txt	200	67	3	Optimal	40.0413031578064	AB	137.55545879299925	138.66308943089433	276.21854822389355	0.0	302.0
LP	../../instancesSurcharges/alpha0_2/pmed/pmed10_2.txt	200	67	5	Optimal	71.04223203659058	AB	247.28189257622824	273.629390470285	520.9112830465133	0.0	671.0
LP	../../instancesSurcharges/alpha0_2/pmed/pmed10_3.txt	200	67	10	Optimal	114.87186598777771	AB	539.247558663664	569.4433358547149	1108.6908945183789	0.0	1225.0
LP	../../instancesSurcharges/alpha0_2/pmed/pmed10_4.txt	200	67	15	Optimal	188.75616192817688	AB	701.2798914734655	710.0429228827135	1411.322814356179	0.0	1534.0
LP	../../instancesSurcharges/alpha0_2/pmed/pmed10_5.txt	200	67	20	Optimal	186.42063093185425	AB	847.5917459577206	950.8928801658457	1798.4846261235662	0.0	1981.0
LP	../../instancesSurcharges/alpha0_2/pmed/pmed11_1.txt	300	5	3	Optimal	477.847815990448	AB	94.76729107738953	95.11962821686149	189.88691929425102	0.0	322.9489660485606
LP	../../instancesSurcharges/alpha0_2/pmed/pmed11_2.txt	300	5	5	Optimal	401.7692210674286	AB	176.5	164.0	340.5	0.0	561.098786620391
LP	../../instancesSurcharges/alpha0_2/pmed/pmed11_3.txt	300	5	10	Optimal	2605.7973680496216	AB	305.4574342228734	312.755229844773	618.2126640676464	0.0	1078.0274566916032
LP	../../instancesSurcharges/alpha0_2/pmed/pmed12_1.txt	300	10	3	Optimal	303.4299359321594	AB	153.32303229102286	149.38610038610037	302.7091326771232	0.0	396.0
LP	../../instancesSurcharges/alpha0_2/pmed/pmed12_2.txt	300	10	5	Optimal	643.0473341941833	AB	179.69106422627314	188.1182709646541	367.80933519092724	0.0	590.48837606186
LP	../../instancesSurcharges/alpha0_2/pmed/pmed12_3.txt	300	10	10	Optimal	3494.668979883194	AB	356.49877920691245	359.0094734324703	715.5082526393828	0.0	1004.7995403784704
LP	../../instancesSurcharges/alpha0_2/pmed/pmed12_5.txt	300	10	20	Optimal	2941.1102759838104	AB	716.4237133646386	710.990408345163	1427.4141217098017	0.0	2261.3261944430474
LP	../../instancesSurcharges/alpha0_2/pmed/pmed13_1.txt	300	30	3	Optimal	51.729564905166626	AB	138.51618864937276	144.89820058458167	283.41438923395447	0.0	323.0
LP	../../instancesSurcharges/alpha0_2/pmed/pmed13_2.txt	300	30	5	Optimal	199.8592619895935	AB	252.69135802469134	246.25856643356644	498.9499244582578	0.0	516.0
LP	../../instancesSurcharges/alpha0_2/pmed/pmed13_3.txt	300	30	10	Optimal	486.3977448940277	AB	444.1264700117437	467.0324678250729	911.1589378368167	0.0	968.0
