Instances	 nnodes	 p	 strates	 faisabilite	 temps	 fctObj	 As	 Bs	 As+Bs	 noeuds	 borne	 gap
MIP	../../instancesSurcharges/alpha0_1/pmed/pmed10_1.txt	200	67	3	Optimal	98.59721088409424	B	177.0	196.0	373.0	1.0	196.0	0.0
MIP	../../instancesSurcharges/alpha0_1/pmed/pmed10_2.txt	200	67	5	Optimal	169.41274619102478	B	369.0	400.0	769.0	1.0	400.0	0.0
MIP	../../instancesSurcharges/alpha0_1/pmed/pmed10_3.txt	200	67	10	Optimal	556.9686970710754	B	684.0	756.0	1440.0	1.0	756.0	0.0
MIP	../../instancesSurcharges/alpha0_1/pmed/pmed10_4.txt	200	67	15	Optimal	1020.7767159938812	B	950.0	1073.0	2023.0	1.0	1073.0	0.0
MIP	../../instancesSurcharges/alpha0_1/pmed/pmed10_5.txt	200	67	20	Optimal	1559.363123178482	B	1218.0	1362.0	2580.0	1.0	1362.0	0.0
MIP	../../instancesSurcharges/alpha0_1/pmed/pmed11_1.txt	300	5	3	TimeLimit	3600.9764890670776	B	192.0	206.0	398.0	1.0	195.0	0.05339805825242718
MIP	../../instancesSurcharges/alpha0_1/pmed/pmed11_2.txt	300	5	5	TimeLimit	3601.046065092087	B	324.0	353.0	677.0	1.0	327.0	0.07365439093484419
MIP	../../instancesSurcharges/alpha0_1/pmed/pmed11_3.txt	300	5	10	TimeLimit	3600.891275882721	B	628.0	705.0	1333.0	1.0	617.0	0.12482269503546099
MIP	../../instancesSurcharges/alpha0_1/pmed/pmed11_4.txt	300	5	15	TimeLimit	3601.3698720932007	B	929.0	1113.0	2042.0	1.0	929.0	0.16531895777178796
MIP	../../instancesSurcharges/alpha0_1/pmed/pmed11_5.txt	300	5	20	TimeLimit	3602.9432878494263	B	1248.0	1418.0	2666.0	1.0	1218.0	0.14104372355430184
MIP	../../instancesSurcharges/alpha0_1/pmed/pmed12_1.txt	300	10	3	Optimal	2042.5127749443054	B	205.0	216.0	421.0	21.0	216.0	0.0
MIP	../../instancesSurcharges/alpha0_1/pmed/pmed12_2.txt	300	10	5	TimeLimit	3600.367017030716	B	341.0	376.0	717.0	1.0	353.0	0.061170212765957445
MIP	../../instancesSurcharges/alpha0_1/pmed/pmed12_3.txt	300	10	10	TimeLimit	3600.5785660743713	B	791.0	897.0	1688.0	1.0	600.0	0.3311036789297659
MIP	../../instancesSurcharges/alpha0_1/pmed/pmed12_4.txt	300	10	15	TimeLimit	3604.334820985794	B	1100.0	1195.0	2295.0	1.0	887.0	0.25774058577405856
MIP	../../instancesSurcharges/alpha0_1/pmed/pmed12_5.txt	300	10	20	TimeLimit	4317.922246932983	B	1521.0	1632.0	3153.0	1.0	1255.0	0.23100490196078433
MIP	../../instancesSurcharges/alpha0_1/pmed/pmed13_1.txt	300	30	3	Optimal	488.3166959285736	B	167.0	173.0	340.0	1.0	173.0	0.0
MIP	../../instancesSurcharges/alpha0_1/pmed/pmed13_2.txt	300	30	5	Optimal	1666.1079950332642	B	269.0	278.0	547.0	1.0	278.0	0.0
MIP	../../instancesSurcharges/alpha0_1/pmed/pmed13_3.txt	300	30	10	TimeLimit	3601.5489490032196	B	522.0	574.0	1096.0	1.0	525.0	0.08536585365853659
MIP	../../instancesSurcharges/alpha0_1/pmed/pmed13_4.txt	300	30	15	TimeLimit	3601.1799640655518	B	1009.0	1141.0	2150.0	1.0	760.0	0.3339176161262051
MIP	../../instancesSurcharges/alpha0_1/pmed/pmed13_5.txt	300	30	20	TimeLimit	3606.315861940384	B	1188.0	1407.0	2595.0	1.0	948.0	0.326226012793177
MIP	../../instancesSurcharges/alpha0_1/pmed/pmed14_1.txt	300	60	3	Optimal	178.0469491481781	B	189.0	199.0	388.0	1.0	199.0	0.0
MIP	../../instancesSurcharges/alpha0_1/pmed/pmed14_2.txt	300	60	5	Optimal	507.0775330066681	B	314.0	328.0	642.0	1.0	328.0	0.0
MIP	../../instancesSurcharges/alpha0_1/pmed/pmed14_3.txt	300	60	10	Optimal	1267.9333519935608	B	616.0	687.0	1303.0	1.0	687.0	0.0
MIP	../../instancesSurcharges/alpha0_1/pmed/pmed14_4.txt	300	60	15	Optimal	2241.1820089817047	B	903.0	1003.0	1906.0	1.0	1003.0	0.0
MIP	../../instancesSurcharges/alpha0_1/pmed/pmed14_5.txt	300	60	20	Optimal	3085.4409890174866	B	1191.0	1323.0	2514.0	1.0	1323.0	0.0
MIP	../../instancesSurcharges/alpha0_1/pmed/pmed15_1.txt	300	100	3	Optimal	176.48870491981506	B	150.0	158.0	308.0	1.0	158.0	0.0
MIP	../../instancesSurcharges/alpha0_1/pmed/pmed15_2.txt	300	100	5	Optimal	476.36263704299927	B	243.0	251.0	494.0	1.0	251.0	0.0
MIP	../../instancesSurcharges/alpha0_1/pmed/pmed15_3.txt	300	100	10	Optimal	1036.3520860671997	B	558.0	589.0	1147.0	1.0	589.0	0.0
MIP	../../instancesSurcharges/alpha0_1/pmed/pmed15_4.txt	300	100	15	Optimal	1323.8290059566498	B	673.0	719.0	1392.0	1.0	719.0	0.0
MIP	../../instancesSurcharges/alpha0_1/pmed/pmed15_5.txt	300	100	20	Optimal	3102.9698569774628	B	1053.0	1108.0	2161.0	1.0	1108.0	0.0
MIP	../../instancesSurcharges/alpha0_1/pmed/pmed16_1.txt	400	5	3	TimeLimit	3600.374690055847	B	158.0	165.0	323.0	1.0	158.0	0.04242424242424243
MIP	../../instancesSurcharges/alpha0_1/pmed/pmed16_2.txt	400	5	5	TimeLimit	3600.309916973114	B	248.0	269.0	517.0	1.0	251.0	0.06691449814126393
MIP	../../instancesSurcharges/alpha0_1/pmed/pmed16_3.txt	400	5	10	TimeLimit	3600.7004890441895	B	535.0	623.0	1158.0	1.0	486.0	0.21990369181380418
MIP	../../instancesSurcharges/alpha0_1/pmed/pmed16_4.txt	400	5	15	TimeLimit	3600.8478100299835	B	942.0	974.0	1916.0	1.0	752.0	0.22792607802874743
MIP	../../instancesSurcharges/alpha0_1/pmed/pmed16_5.txt	400	5	20	TimeLimit	3601.5691430568695	B	1288.0	1457.0	2745.0	1.0	971.0	0.3335621139327385
MIP	../../instancesSurcharges/alpha0_1/pmed/pmed17_1.txt	400	10	3	TimeLimit	3600.2107150554657	B	150.0	154.0	304.0	1.0	132.0	0.14285714285714285
MIP	../../instancesSurcharges/alpha0_1/pmed/pmed17_2.txt	400	10	5	TimeLimit	3600.368120908737	B	244.0	252.0	496.0	1.0	214.0	0.15079365079365079
MIP	../../instancesSurcharges/alpha0_1/pmed/pmed17_3.txt	400	10	10	TimeLimit	3600.483372926712	B	471.0	508.0	979.0	1.0	432.0	0.14960629921259844
MIP	../../instancesSurcharges/alpha0_1/pmed/pmed17_4.txt	400	10	15	TimeLimit	3600.927875995636	B	697.0	752.0	1449.0	1.0	624.0	0.1702127659574468
MIP	../../instancesSurcharges/alpha0_1/pmed/pmed17_5.txt	400	10	20	TimeLimit	3601.1965730190277	B	946.0	1007.0	1953.0	1.0	848.0	0.15789473684210525
MIP	../../instancesSurcharges/alpha0_1/pmed/pmed18_1.txt	400	40	3	Optimal	222.99742698669434	B	165.0	168.0	333.0	1.0	168.0	0.0
MIP	../../instancesSurcharges/alpha0_1/pmed/pmed18_2.txt	400	40	5	Optimal	488.3684980869293	B	266.0	276.0	542.0	1.0	276.0	0.0
MIP	../../instancesSurcharges/alpha0_1/pmed/pmed18_3.txt	400	40	10	TimeLimit	3600.5038130283356	B	516.0	531.0	1047.0	1.0	523.0	0.015065913370998116
MIP	../../instancesSurcharges/alpha0_1/pmed/pmed18_4.txt	400	40	15	TimeLimit	3600.862457036972	B	735.0	867.0	1602.0	1.0	626.0	0.2779700115340254
MIP	../../instancesSurcharges/alpha0_1/pmed/pmed18_5.txt	400	40	20	TimeLimit	3600.969799041748	B	1220.0	1276.0	2496.0	1.0	895.0	0.29858934169278994
MIP	../../instancesSurcharges/alpha0_1/pmed/pmed19_1.txt	400	80	3	Optimal	228.6390471458435	B	110.0	110.0	220.0	1.0	110.0	0.0
MIP	../../instancesSurcharges/alpha0_1/pmed/pmed19_2.txt	400	80	5	Optimal	481.28425693511963	B	177.0	180.0	357.0	1.0	180.0	0.0
MIP	../../instancesSurcharges/alpha0_1/pmed/pmed19_3.txt	400	80	10	Optimal	2000.3282549381256	B	356.0	368.0	724.0	1.0	368.0	0.0
MIP	../../instancesSurcharges/alpha0_1/pmed/pmed19_4.txt	400	80	15	TimeLimit	3600.7972781658173	B	541.0	566.0	1107.0	1.0	562.0	0.007067137809187279
MIP	../../instancesSurcharges/alpha0_1/pmed/pmed19_5.txt	400	80	20	TimeLimit	3601.1293711662292	B	768.0	848.0	1616.0	1.0	645.0	0.23938679245283018
MIP	../../instancesSurcharges/alpha0_1/pmed/pmed1_1.txt	100	5	3	Optimal	1962.6158061027527	B	441.0	470.0	911.0	4680.0	470.0	0.0
MIP	../../instancesSurcharges/alpha0_1/pmed/pmed1_2.txt	100	5	5	TimeLimit	3600.014970064163	B	676.0	801.0	1477.0	5063.0	769.0	0.039950062421972535
MIP	../../instancesSurcharges/alpha0_1/pmed/pmed1_3.txt	100	5	10	TimeLimit	3600.027611017227	B	1565.0	1722.0	3287.0	2297.0	1559.0	0.09465737514518002
MIP	../../instancesSurcharges/alpha0_1/pmed/pmed1_4.txt	100	5	15	TimeLimit	3600.0247750282288	B	2209.0	2486.0	4695.0	1098.0	2368.0	0.04746580852775543
MIP	../../instancesSurcharges/alpha0_1/pmed/pmed1_5.txt	100	5	20	TimeLimit	3600.308524131775	B	3028.0	3533.0	6561.0	683.0	3095.0	0.12397395980752901
MIP	../../instancesSurcharges/alpha0_1/pmed/pmed20_1.txt	400	133	3	Optimal	266.39446783065796	B	140.0	142.0	282.0	1.0	142.0	0.0
MIP	../../instancesSurcharges/alpha0_1/pmed/pmed20_2.txt	400	133	5	Optimal	292.3070158958435	B	195.0	201.0	396.0	1.0	201.0	0.0
MIP	../../instancesSurcharges/alpha0_1/pmed/pmed20_3.txt	400	133	10	Optimal	1761.5161790847778	B	427.0	446.0	873.0	1.0	446.0	0.0
MIP	../../instancesSurcharges/alpha0_1/pmed/pmed20_4.txt	400	133	15	Optimal	2857.326548099518	B	597.0	632.0	1229.0	1.0	632.0	0.0
MIP	../../instancesSurcharges/alpha0_1/pmed/pmed20_5.txt	400	133	20	TimeLimit	3601.086837053299	B	842.0	912.0	1754.0	1.0	806.0	0.1162280701754386
