Instances	 nnodes	 p	 strates	 faisabilite	 temps	 fctObj	 As	 Bs	 As+Bs	 noeuds	 borne	 gap
LP	../../instancesSurcharges/alpha0_2/pmed/pmed10_1.txt	200	67	3	Optimal	44.503990173339844	A	149.0	232.91045474843787	381.91045474843787	0.0	149.0
LP	../../instancesSurcharges/alpha0_2/pmed/pmed10_2.txt	200	67	5	Optimal	30.745978832244873	A	321.0	429.0208333333333	750.0208333333333	0.0	321.0
LP	../../instancesSurcharges/alpha0_2/pmed/pmed10_3.txt	200	67	10	Optimal	125.0769898891449	A	564.0	1189.766129032258	1753.766129032258	0.0	564.0
LP	../../instancesSurcharges/alpha0_2/pmed/pmed10_4.txt	200	67	15	Optimal	137.60940217971802	A	723.7272727272727	1579.6797574138352	2303.407030141108	0.0	725.0
LP	../../instancesSurcharges/alpha0_2/pmed/pmed10_5.txt	200	67	20	Optimal	166.13771414756775	A	909.0	1997.0369879092686	2906.0369879092686	0.0	909.0
LP	../../instancesSurcharges/alpha0_2/pmed/pmed11_1.txt	300	5	3	Optimal	214.61635398864746	A	158.0	186.12163251505893	344.12163251505893	0.0	159.54004293354757
LP	../../instancesSurcharges/alpha0_2/pmed/pmed11_2.txt	300	5	5	Optimal	351.45674991607666	A	239.4159250866397	275.79748794833614	515.2134130349758	0.0	273.7907651342701
LP	../../instancesSurcharges/alpha0_2/pmed/pmed11_3.txt	300	5	10	Optimal	1655.8334889411926	A	309.6237027487653	383.12052118235096	692.7442239311163	0.0	539.0137283458016
LP	../../instancesSurcharges/alpha0_2/pmed/pmed12_1.txt	300	10	3	Optimal	525.4847409725189	A	187.0	219.8315025500986	406.8315025500986	0.0	187.0
LP	../../instancesSurcharges/alpha0_2/pmed/pmed12_2.txt	300	10	5	Optimal	443.8791060447693	A	265.6253185867396	331.77221823357405	597.3975368203137	0.0	288.9980525248016
