Instances	 nnodes	 p	 strates	 faisabilite	 temps	 fctObj	 As	 Bs	 As+Bs	 noeuds	 borne	 gap
MIP	../../instancesSurcharges/alpha0_1/pmed/pmed10_1.txt	200	67	3	Optimal	83.84797286987305	A	149.0	397.0	546.0	1.0	149.0	0.0
MIP	../../instancesSurcharges/alpha0_1/pmed/pmed10_2.txt	200	67	5	Optimal	135.37671899795532	A	321.0	754.0	1075.0	1.0	321.0	0.0
MIP	../../instancesSurcharges/alpha0_1/pmed/pmed10_3.txt	200	67	10	Optimal	242.42827701568604	A	564.0	1265.0	1829.0	1.0	564.0	0.0
MIP	../../instancesSurcharges/alpha0_1/pmed/pmed10_4.txt	200	67	15	Optimal	555.5614340305328	A	725.0	2099.0	2824.0	1.0	725.0	0.0
MIP	../../instancesSurcharges/alpha0_1/pmed/pmed10_5.txt	200	67	20	Optimal	462.5720109939575	A	909.0	2599.0	3508.0	1.0	909.0	0.0
MIP	../../instancesSurcharges/alpha0_1/pmed/pmed11_1.txt	300	5	3	TimeLimit	3600.4499559402466	A	185.0	332.0	517.0	1.0	171.0	0.07567567567567568
MIP	../../instancesSurcharges/alpha0_1/pmed/pmed11_2.txt	300	5	5	TimeLimit	3602.6836080551147	A	301.0	486.0	787.0	1.0	285.0	0.053156146179401995
MIP	../../instancesSurcharges/alpha0_1/pmed/pmed11_3.txt	300	5	10	TimeLimit	3601.2137491703033	A	936.0	1299.0	2235.0	1.0	558.0	0.40384615384615385
MIP	../../instancesSurcharges/alpha0_1/pmed/pmed11_4.txt	300	5	15	TimeLimit	3600.6228609085083	A	1016.0	1305.0	2321.0	1.0	833.0	0.18011811023622049
MIP	../../instancesSurcharges/alpha0_1/pmed/pmed11_5.txt	300	5	20	TimeLimit	3600.941246032715	A	1227.0	1703.0	2930.0	1.0	1103.0	0.10105949470252648
MIP	../../instancesSurcharges/alpha0_1/pmed/pmed12_1.txt	300	10	3	Optimal	1532.5368130207062	A	193.0	340.0	533.0	1.0	193.0	0.0
MIP	../../instancesSurcharges/alpha0_1/pmed/pmed12_2.txt	300	10	5	TimeLimit	3600.7520089149475	A	314.0	634.0	948.0	3.0	303.0	0.03503184713375796
MIP	../../instancesSurcharges/alpha0_1/pmed/pmed12_3.txt	300	10	10	TimeLimit	3602.8370130062103	A	765.0	1401.0	2166.0	1.0	525.0	0.3137254901960784
MIP	../../instancesSurcharges/alpha0_1/pmed/pmed12_4.txt	300	10	15	TimeLimit	3601.122864961624	A	980.0	1771.0	2751.0	1.0	792.0	0.19183673469387755
MIP	../../instancesSurcharges/alpha0_1/pmed/pmed12_5.txt	300	10	20	TimeLimit	3601.6927309036255	A	1473.0	2106.0	3579.0	1.0	1143.0	0.2240325865580448
MIP	../../instancesSurcharges/alpha0_1/pmed/pmed13_1.txt	300	30	3	Optimal	211.68011808395386	A	153.0	341.0	494.0	1.0	153.0	0.0
MIP	../../instancesSurcharges/alpha0_1/pmed/pmed13_2.txt	300	30	5	Optimal	377.38971185684204	A	253.0	544.0	797.0	1.0	253.0	0.0
MIP	../../instancesSurcharges/alpha0_1/pmed/pmed13_3.txt	300	30	10	Optimal	3316.5846350193024	A	461.0	1276.0	1737.0	282.0	461.0	0.0
MIP	../../instancesSurcharges/alpha0_1/pmed/pmed13_4.txt	300	30	15	TimeLimit	3601.013321876526	A	975.0	2122.0	3097.0	1.0	696.0	0.28615384615384615
MIP	../../instancesSurcharges/alpha0_1/pmed/pmed13_5.txt	300	30	20	TimeLimit	3601.2169280052185	A	1009.0	2593.0	3602.0	1.0	886.0	0.12190287413280476
MIP	../../instancesSurcharges/alpha0_1/pmed/pmed14_1.txt	300	60	3	Optimal	184.81407189369202	A	178.0	348.0	526.0	1.0	178.0	0.0
MIP	../../instancesSurcharges/alpha0_1/pmed/pmed14_2.txt	300	60	5	Optimal	212.38971209526062	A	287.0	648.0	935.0	1.0	287.0	0.0
MIP	../../instancesSurcharges/alpha0_1/pmed/pmed14_3.txt	300	60	10	Optimal	579.4604859352112	A	581.0	1183.0	1764.0	1.0	581.0	0.0
MIP	../../instancesSurcharges/alpha0_1/pmed/pmed14_4.txt	300	60	15	Optimal	773.0899088382721	A	742.0	1842.0	2584.0	1.0	742.0	0.0
MIP	../../instancesSurcharges/alpha0_1/pmed/pmed14_5.txt	300	60	20	Optimal	1163.3584911823273	A	989.0	2684.0	3673.0	1.0	989.0	0.0
MIP	../../instancesSurcharges/alpha0_1/pmed/pmed15_1.txt	300	100	3	Optimal	108.27555298805237	A	131.0	301.0	432.0	1.0	131.0	0.0
MIP	../../instancesSurcharges/alpha0_1/pmed/pmed15_2.txt	300	100	5	Optimal	199.66206789016724	A	235.0	557.0	792.0	1.0	235.0	0.0
MIP	../../instancesSurcharges/alpha0_1/pmed/pmed15_3.txt	300	100	10	Optimal	348.85663509368896	A	498.0	1038.0	1536.0	1.0	498.0	0.0
MIP	../../instancesSurcharges/alpha0_1/pmed/pmed15_4.txt	300	100	15	Optimal	736.8385629653931	A	597.0	1446.0	2043.0	1.0	597.0	0.0
MIP	../../instancesSurcharges/alpha0_1/pmed/pmed15_5.txt	300	100	20	Optimal	1386.506509065628	A	988.0	1950.0	2938.0	1.0	988.0	0.0
MIP	../../instancesSurcharges/alpha0_1/pmed/pmed16_1.txt	400	5	3	Optimal	1764.602527141571	A	144.0	223.0	367.0	1.0	144.0	0.0
MIP	../../instancesSurcharges/alpha0_1/pmed/pmed16_2.txt	400	5	5	TimeLimit	3600.6440970897675	A	233.0	330.0	563.0	1.0	222.0	0.04721030042918455
MIP	../../instancesSurcharges/alpha0_1/pmed/pmed16_3.txt	400	5	10	TimeLimit	3600.865338087082	A	680.0	857.0	1537.0	1.0	451.0	0.33676470588235297
MIP	../../instancesSurcharges/alpha0_1/pmed/pmed16_4.txt	400	5	15	TimeLimit	3600.8976480960846	A	924.0	1123.0	2047.0	1.0	695.0	0.24783549783549783
MIP	../../instancesSurcharges/alpha0_1/pmed/pmed16_5.txt	400	5	20	TimeLimit	3602.1481540203094	A	1383.0	1688.0	3071.0	1.0	906.0	0.34490238611713664
MIP	../../instancesSurcharges/alpha0_1/pmed/pmed17_1.txt	400	10	3	TimeLimit	3600.3889389038086	A	127.0	208.0	335.0	1.0	117.0	0.07874015748031496
MIP	../../instancesSurcharges/alpha0_1/pmed/pmed17_2.txt	400	10	5	TimeLimit	3600.469099998474	A	215.0	419.0	634.0	1.0	188.0	0.12558139534883722
MIP	../../instancesSurcharges/alpha0_1/pmed/pmed17_3.txt	400	10	10	TimeLimit	3601.8162121772766	A	461.0	814.0	1275.0	1.0	401.0	0.1301518438177874
MIP	../../instancesSurcharges/alpha0_1/pmed/pmed17_4.txt	400	10	15	TimeLimit	3613.583097934723	A	670.0	1047.0	1717.0	1.0	573.0	0.14477611940298507
MIP	../../instancesSurcharges/alpha0_1/pmed/pmed17_5.txt	400	10	20	TimeLimit	3600.959559202194	A	918.0	1482.0	2400.0	1.0	784.0	0.14596949891067537
MIP	../../instancesSurcharges/alpha0_1/pmed/pmed18_1.txt	400	40	3	Optimal	87.6685471534729	A	146.0	298.0	444.0	1.0	146.0	0.0
MIP	../../instancesSurcharges/alpha0_1/pmed/pmed18_2.txt	400	40	5	Optimal	207.1350109577179	A	262.0	500.0	762.0	1.0	262.0	0.0
MIP	../../instancesSurcharges/alpha0_1/pmed/pmed18_3.txt	400	40	10	Optimal	733.2190880775452	A	473.0	969.0	1442.0	1.0	473.0	0.0
MIP	../../instancesSurcharges/alpha0_1/pmed/pmed18_4.txt	400	40	15	TimeLimit	3606.958272218704	A	581.0	1810.0	2391.0	1.0	564.0	0.029259896729776247
MIP	../../instancesSurcharges/alpha0_1/pmed/pmed18_5.txt	400	40	20	TimeLimit	3600.9274141788483	A	1220.0	2258.0	3478.0	1.0	895.0	0.26639344262295084
MIP	../../instancesSurcharges/alpha0_1/pmed/pmed19_1.txt	400	80	3	Optimal	83.1683440208435	A	104.0	242.0	346.0	1.0	104.0	0.0
MIP	../../instancesSurcharges/alpha0_1/pmed/pmed19_2.txt	400	80	5	Optimal	227.70690298080444	A	164.0	413.0	577.0	1.0	164.0	0.0
MIP	../../instancesSurcharges/alpha0_1/pmed/pmed19_3.txt	400	80	10	Optimal	665.5226058959961	A	345.0	727.0	1072.0	1.0	345.0	0.0
MIP	../../instancesSurcharges/alpha0_1/pmed/pmed19_4.txt	400	80	15	Optimal	786.9177689552307	A	495.0	1155.0	1650.0	1.0	495.0	0.0
MIP	../../instancesSurcharges/alpha0_1/pmed/pmed19_5.txt	400	80	20	TimeLimit	3604.8006479740143	A	768.0	1892.0	2660.0	1.0	645.0	0.16015625
MIP	../../instancesSurcharges/alpha0_1/pmed/pmed1_1.txt	100	5	3	Optimal	231.91855597496033	A	383.0	783.0	1166.0	784.0	383.0	0.0
MIP	../../instancesSurcharges/alpha0_1/pmed/pmed1_2.txt	100	5	5	Optimal	1442.8290090560913	A	656.0	1131.0	1787.0	3491.0	656.0	0.0
MIP	../../instancesSurcharges/alpha0_1/pmed/pmed1_3.txt	100	5	10	Optimal	1075.7247970104218	A	1350.0	2240.0	3590.0	582.0	1350.0	0.0
MIP	../../instancesSurcharges/alpha0_1/pmed/pmed1_4.txt	100	5	15	Optimal	1075.5875580310822	A	2080.0	4231.0	6311.0	250.0	2080.0	0.0
MIP	../../instancesSurcharges/alpha0_1/pmed/pmed1_5.txt	100	5	20	Optimal	3342.261582136154	A	2857.0	5392.0	8249.0	652.0	2857.0	0.0
MIP	../../instancesSurcharges/alpha0_1/pmed/pmed20_1.txt	400	133	3	Optimal	96.27218389511108	A	131.0	267.0	398.0	1.0	131.0	0.0
MIP	../../instancesSurcharges/alpha0_1/pmed/pmed20_2.txt	400	133	5	Optimal	156.00411987304688	A	184.0	418.0	602.0	1.0	184.0	0.0
MIP	../../instancesSurcharges/alpha0_1/pmed/pmed20_3.txt	400	133	10	Optimal	383.65840792655945	A	373.0	861.0	1234.0	1.0	373.0	0.0
MIP	../../instancesSurcharges/alpha0_1/pmed/pmed20_4.txt	400	133	15	Optimal	576.599858045578	A	509.0	1217.0	1726.0	1.0	509.0	0.0
MIP	../../instancesSurcharges/alpha0_1/pmed/pmed20_5.txt	400	133	20	Optimal	937.9210970401764	A	747.0	1716.0	2463.0	1.0	747.0	0.0
MIP	../../instancesSurcharges/alpha0_1/pmed/pmed21_1.txt	500	5	3	TimeLimit	3600.42644405365	A	131.0	187.0	318.0	1.0	112.0	0.1450381679389313
